X_int_1	Y_int_1	Cond.1[mS/m]	Inph.1[ppt]	X_int_2	Y_int_2	Cond.2[mS/m]	Inph.2[ppt]	X_int_3	Y_int_3	Cond.3[mS/m]	Inph.3[ppt]	Num fich	b et p	Base	Profil
397605.161	5315618.8593	11.73	-0.01	397604.9705	5315618.8173	19.55	-0.16	397604.741	5315618.7668	24.98	-0.08	2	104	0	99
397605.5941	5315618.9546	12.95	-0.02	397605.4037	5315618.9127	21.21	-0.18	397605.1742	5315618.8622	25.67	-0.12	2	104	0	99
397606.0281	5315619.081	14.44	-0.03	397605.8398	5315619.0308	23.36	-0.19	397605.613	5315618.9703	26.36	-0.09	2	104	0	99
397606.6723	5315619.314	12.65	-0.03	397606.4862	5315619.2556	21.2	-0.18	397606.262	5315619.1852	25.77	-0.09	2	104	0	99
397607.3155	5315619.4954	12.61	-0.02	397607.1279	5315619.4424	22.22	-0.16	397606.9018	5315619.3786	26.53	-0.1	2	104	0	99
397607.7835	5315619.5924	13.65	-0.02	397607.5944	5315619.5449	22.74	-0.17	397607.3665	5315619.4877	26.61	-0.1	2	104	0	99
397608.2518	5315619.7101	12.81	-0.03	397608.0626	5315619.6626	22.62	-0.17	397607.8347	5315619.6053	27.16	-0.08	2	104	0	99
397608.7203	5315619.842	13.13	-0.02	397608.5322	5315619.7907	23.54	-0.18	397608.3056	5315619.7289	28.43	-0.11	2	104	0	99
397609.3932	5315620.0545	13.85	-0.02	397609.2061	5315619.9994	25.14	-0.16	397608.9807	5315619.933	29.34	-0.07	2	104	0	99
397610.0656	5315620.2604	12.86	-0.02	397609.8792	5315620.2032	25.06	-0.16	397609.6545	5315620.1344	30.45	-0.08	2	104	0	99
397610.516	5315620.4117	13.24	-0.03	397610.3302	5315620.3525	26.39	-0.18	397610.1063	5315620.2812	31.23	-0.11	2	104	0	99
397610.9665	5315620.5552	16.49	-0.02	397610.7807	5315620.496	28.06	-0.22	397610.5568	5315620.4247	31.89	-0.07	2	104	0	99
397611.4139	5315620.7388	11.86	-0.05	397611.232	5315620.6693	25.33	-0.15	397611.0128	5315620.5855	30.88	-0.06	2	104	0	99
397612.0683	5315621.0738	12.54	-0.02	397611.8904	5315620.994	25.72	-0.15	397611.676	5315620.8978	31.4	-0.08	2	104	0	99
397612.7251	5315621.375	14.82	-0.01	397612.5479	5315621.2936	27.1	-0.14	397612.3343	5315621.1956	31.28	-0.05	2	104	0	99
397613.1609	5315621.5862	13.99	-0.02	397612.9844	5315621.5033	25.81	-0.15	397612.7717	5315621.4034	30.07	-0.05	2	104	0	99
397613.5976	5315621.7914	14.92	-0.03	397613.4211	5315621.7084	25.71	-0.16	397613.2084	5315621.6085	29.96	-0.07	2	104	0	99
397614.037	5315621.9747	15.36	-0.02	397613.8581	5315621.8973	26.48	-0.15	397613.6425	5315621.8041	30.25	-0.06	2	104	0	99
397614.715	5315622.2203	14.17	-0.02	397614.5337	5315622.1485	24.7	-0.15	397614.3152	5315622.062	28.89	-0.07	2	104	0	99
397615.3906	5315622.4841	13.45	-0.02	397615.2089	5315622.4132	23.38	-0.16	397614.99	5315622.3278	28.56	-0.08	2	104	0	99
397615.8582	5315622.6599	17.04	-0.03	397615.6762	5315622.59	27.71	-0.21	397615.4568	5315622.5057	30.39	-0.07	2	104	0	99
397616.3256	5315622.8394	14.17	-0.05	397616.1435	5315622.7695	25.24	-0.17	397615.9242	5315622.6852	29.15	-0.1	2	104	0	99
397616.7937	5315623.0069	13.57	-0.02	397616.6105	5315622.9401	23.64	-0.16	397616.3898	5315622.8596	28.52	-0.09	2	104	0	99
397617.4852	5315623.2336	16.07	-0.03	397617.3009	5315623.1699	26.91	-0.18	397617.0788	5315623.0931	30.03	-0.07	2	104	0	99
397618.176	5315623.4714	14.45	-0.03	397617.9916	5315623.4079	24.61	-0.16	397617.7694	5315623.3314	28.18	-0.09	2	104	0	99
397618.6481	5315623.6323	12.93	-0.02	397618.4636	5315623.569	22.38	-0.16	397618.2413	5315623.4929	27.52	-0.06	2	104	0	99
397619.1202	5315623.7941	15.01	-0.02	397618.9357	5315623.7308	24.94	-0.18	397618.7134	5315623.6547	29.12	-0.06	2	104	0	99
397619.5907	5315623.9771	13.73	-0.03	397619.4083	5315623.9084	24.55	-0.16	397619.1885	5315623.8256	28.36	-0.08	2	104	0	99
397620.2833	5315624.2839	12.69	-0.02	397620.1029	5315624.2097	22.09	-0.15	397619.8856	5315624.1203	27.11	-0.05	2	104	0	99
397620.9771	5315624.5718	14.64	-0.02	397620.797	5315624.497	24.71	-0.16	397620.58	5315624.4069	28.78	-0.07	2	104	0	99
397621.4416	5315624.7689	13.87	-0.02	397621.2617	5315624.6935	23.88	-0.15	397621.045	5315624.6027	27.96	-0.08	2	104	0	99
397621.9063	5315624.9637	12.71	-0.01	397621.7265	5315624.8883	22.09	-0.15	397621.5097	5315624.7975	27.11	-0.06	2	104	0	99
397622.3711	5315625.1583	15.28	-0.03	397622.1912	5315625.083	25.91	-0.17	397621.9745	5315624.9922	29.76	-0.07	2	104	0	99
397623.0506	5315625.4425	14.59	-0.06	397622.8707	5315625.3673	25.53	-0.18	397622.6539	5315625.2765	28.87	-0.11	2	104	0	99
397623.7321	5315625.6772	14.2	-0.02	397623.5478	5315625.6149	23.86	-0.15	397623.3257	5315625.5398	27.58	-0.06	2	104	0	99
397624.2296	5315625.7569	15.2	-0.03	397624.041	5315625.7076	25.38	-0.17	397623.8136	5315625.6482	29.54	-0.08	2	104	0	99
397624.7252	5315625.8864	14.46	-0.02	397624.5365	5315625.8371	24.73	-0.17	397624.3092	5315625.7777	28.71	-0.11	2	104	0	99
397625.2194	5315625.9937	12.74	-0.02	397625.0294	5315625.9504	22.37	-0.14	397624.8004	5315625.8982	27.13	-0.07	2	104	0	99
397625.9654	5315626.1173	14.41	-0.02	397625.774	5315626.08	24.89	-0.18	397625.5433	5315626.0349	29.63	-0.08	2	104	0	99
397626.7128	5315626.2646	15.26	-0.03	397626.5215	5315626.2269	25.34	-0.17	397626.291	5315626.1814	29.28	-0.12	2	104	0	99
397627.218	5315626.3667	14.4	-0.02	397627.0268	5315626.3286	24.59	-0.16	397626.7963	5315626.2826	28.56	-0.08	2	104	0	99
397627.723	5315626.4674	13.78	-0.03	397627.5318	5315626.4293	23.99	-0.18	397627.3013	5315626.3833	29.46	-0.08	2	104	0	99
397628.2295	5315626.6032	14.06	-0.05	397628.0406	5315626.5557	24.78	-0.21	397627.813	5315626.4985	29.18	-0.13	2	104	0	99
397628.9569	5315626.8595	13.64	-0.02	397628.7704	5315626.8027	24.01	-0.16	397628.5456	5315626.7342	28.37	-0.08	2	104	0	99
397629.6801	5315627.1229	12.74	-0.03	397629.4976	5315627.0551	23.38	-0.18	397629.2776	5315626.9735	28.84	-0.1	2	104	0	99
397630.1368	5315627.3673	12.2	-0.06	397629.9584	5315627.2887	23.26	-0.22	397629.7433	5315627.194	28.46	-0.15	2	104	0	99
397630.5965	5315627.5697	13.49	-0.02	397630.4181	5315627.4911	23.29	-0.16	397630.203	5315627.3964	27.61	-0.1	2	104	0	99
397631.0548	5315627.7822	13.07	-0.03	397630.8775	5315627.7011	23.13	-0.19	397630.6638	5315627.6033	28.36	-0.12	2	104	0	99
397631.7117	5315628.1052	13.92	-0.05	397631.5356	5315628.0215	24.45	-0.23	397631.3233	5315627.9207	28.97	-0.2	2	104	0	99
397632.3735	5315628.3899	14.71	-0.05	397632.1943	5315628.3134	24.77	-0.22	397631.9783	5315628.2212	28.05	-0.15	2	104	0	99
397632.8189	5315628.5297	14.48	-0.03	397632.6366	5315628.4604	24.55	-0.22	397632.417	5315628.3769	28.89	-0.19	2	104	0	99
397633.2611	5315628.6978	15.51	-0.05	397633.0788	5315628.6285	25.54	-0.23	397632.8591	5315628.545	29.12	-0.2	2	104	0	99
397633.7034	5315628.8626	14.43	-0.03	397633.5208	5315628.7942	23.89	-0.21	397633.3008	5315628.7117	27.52	-0.14	2	104	0	99
397634.4086	5315629.1198	13.86	-0.03	397634.2257	5315629.0522	23.1	-0.21	397634.0053	5315628.9708	27.36	-0.16	2	104	0	99
397635.1144	5315629.3552	14.14	-0.06	397634.9293	5315629.2942	23.8	-0.26	397634.7063	5315629.2206	27.62	-0.25	2	104	0	99
397635.5969	5315629.4702	14.92	-0.06	397635.4096	5315629.4157	23.45	-0.28	397635.184	5315629.3501	26.91	-0.22	2	104	0	99
397636.0785	5315629.6103	12.26	-0.05	397635.8913	5315629.5558	21.13	-0.25	397635.6656	5315629.4902	26.02	-0.21	2	104	0	99
397636.558	5315629.7908	13.24	-0.05	397636.3745	5315629.7258	22.15	-0.25	397636.1533	5315629.6475	26.5	-0.24	2	104	0	99
397637.253	5315630.1236	13.18	-0.03	397637.0732	5315630.0482	21.46	-0.22	397636.8565	5315629.9573	25.49	-0.16	2	104	0	99
397637.9472	5315630.4373	11.58	-0.03	397637.7698	5315630.3565	19.43	-0.22	397637.5561	5315630.2591	24.7	-0.15	2	104	0	99
397638.3923	5315630.679	12.01	-0.05	397638.2174	5315630.5929	19.93	-0.22	397638.0065	5315630.4891	25.17	-0.15	2	104	0	99
397638.8404	5315630.8996	12.41	-0.02	397638.6655	5315630.8135	20.41	-0.16	397638.4546	5315630.7097	24.83	-0.07	2	104	0	99
397639.2897	5315631.1126	10.57	-0.03	397639.1139	5315631.0284	18.8	-0.17	397638.9019	5315630.9269	24.31	-0.08	2	104	0	99
397639.9354	5315631.4049	10.55	-0.03	397639.7586	5315631.3226	19.05	-0.19	397639.5455	5315631.2234	24.65	-0.1	2	104	0	99
397640.583	5315631.6755	13.38	-0.02	397640.4031	5315631.6007	21.27	-0.15	397640.1863	5315631.5106	24.92	-0.06	2	104	0	99
397641.0324	5315631.8104	12.04	-0.02	397640.8494	5315631.7431	20.06	-0.16	397640.6288	5315631.6619	24.75	-0.08	2	104	0	99
397641.4786	5315631.9745	11.39	-0.02	397641.2956	5315631.9072	19.71	-0.19	397641.075	5315631.8261	25.09	-0.13	2	104	0	99
397641.9253	5315632.1305	13.9	-0.03	397641.7415	5315632.0653	21.51	-0.18	397641.5201	5315631.9867	24.92	-0.06	2	104	0	99
397642.612	5315632.3569	12.04	-0.03	397642.4275	5315632.2938	19.9	-0.18	397642.2052	5315632.2178	24.48	-0.09	2	104	0	99
397643.2987	5315632.5765	11.88	-0.02	397643.1129	5315632.5173	19.6	-0.17	397642.889	5315632.4461	24.56	-0.12	2	104	0	99
397643.7627	5315632.6983	13.66	-0.03	397643.5757	5315632.6431	20.61	-0.19	397643.3503	5315632.5766	24.04	-0.06	2	104	0	99
397644.2265	5315632.8351	10.36	-0.06	397644.0394	5315632.7799	18.49	-0.21	397643.814	5315632.7134	23.65	-0.08	2	104	0	99
397644.69	5315632.9834	9.03	-0.05	397644.5039	5315632.9252	17.31	-0.18	397644.2797	5315632.8551	22.81	-0.12	2	104	0	99
397645.3785	5315633.2226	11.88	-0.01	397645.1933	5315633.1614	18.64	-0.15	397644.9702	5315633.0876	22.49	-0.08	2	104	0	99
397646.0636	5315633.4896	11.54	-0.02	397645.8824	5315633.4183	17.94	-0.16	397645.6641	5315633.3323	22.59	-0.08	2	104	0	99
397646.4864	5315633.7249	12.12	-0.03	397646.3092	5315633.6435	18.29	-0.18	397646.0956	5315633.5453	22.95	-0.1	2	104	0	99
397646.9126	5315633.9208	12.9	-0.03	397646.7354	5315633.8394	19.22	-0.16	397646.5219	5315633.7413	23.29	-0.07	2	104	0	99
397647.3349	5315634.1392	11.53	-0.02	397647.1605	5315634.0522	18.01	-0.16	397646.9503	5315633.9473	23.22	-0.07	2	104	0	99
397647.9524	5315634.4973	14.9	-0.06	397647.7808	5315634.4046	22.09	-0.19	397647.574	5315634.293	25.02	-0.13	2	104	0	99
397648.5814	5315634.7704	11.28	-0.03	397648.403	5315634.6937	19.02	-0.16	397648.188	5315634.6012	23.72	-0.08	2	104	0	99
397649.0493	5315634.859	10.1	-0.01	397648.864	5315634.7981	17.28	-0.15	397648.6407	5315634.7248	23.46	-0.08	2	104	0	99
397649.5096	5315635.0101	10.06	-0.01	397649.3243	5315634.9492	17.72	-0.17	397649.101	5315634.8759	23.29	-0.14	2	104	0	99
397649.9691	5315635.124	11.23	-0.02	397649.7811	5315635.073	18.81	-0.16	397649.5546	5315635.0116	23.54	-0.09	2	104	0	99
397650.6522	5315635.2341	13.19	-0.03	397650.4616	5315635.1931	20.6	-0.18	397650.2319	5315635.1436	24.93	-0.09	2	104	0	99
397651.337	5315635.4188	12.48	-0.05	397651.149	5315635.3678	20.5	-0.18	397650.9225	5315635.3064	24.8	-0.12	2	104	0	99
397651.8187	5315635.6143	11.15	-0.01	397651.6334	5315635.5534	18.65	-0.16	397651.4102	5315635.48	23.66	-0.08	2	104	0	99
397652.2996	5315635.7724	12.84	-0.02	397652.1144	5315635.7115	21.14	-0.17	397651.8911	5315635.6381	25.19	-0.1	2	104	0	99
397652.7807	5315635.916	12.27	-0.06	397652.5943	5315635.8589	20.53	-0.22	397652.3697	5315635.7901	24.74	-0.16	2	104	0	99
397653.4568	5315636.0937	11.58	-0.02	397653.2692	5315636.0404	18.21	-0.18	397653.0432	5315635.9762	23.05	-0.09	2	104	0	99
397654.1327	5315636.2957	10.95	-0.02	397653.9459	5315636.2398	18.9	-0.19	397653.7208	5315636.1724	24.92	-0.11	2	104	0	99
397654.5544	5315636.4383	8.16	-0.05	397654.3684	5315636.3798	18.43	-0.21	397654.1442	5315636.3093	24.02	-0.19	2	104	0	99
397654.9761	5315636.571	11.77	-0.02	397654.7901	5315636.5125	18.16	-0.16	397654.566	5315636.442	22.05	-0.1	2	104	0	99
397655.3979	5315636.7037	13.3	-0.05	397655.2119	5315636.6452	19.9	-0.21	397654.9877	5315636.5747	23.54	-0.12	2	104	0	99
397656.6631	5315637.1018	12.39	-0.08	397656.4771	5315637.0433	20.96	-0.25	397656.2529	5315636.9728	23.61	-0.19	2	104	0	99
397655.0	5315635.5757	3.88	-0.13	397655.1814	5315635.6472	16.93	-0.14	397655.4001	5315635.7333	22.67	-0.13	2	105	0	100
397654.5015	5315635.3792	9.76	-0.02	397654.6829	5315635.4507	16.75	-0.19	397654.9015	5315635.5369	21.85	-0.09	2	105	0	100
397654.0038	5315635.1739	13.47	-0.03	397654.1843	5315635.2477	20.07	-0.23	397654.4018	5315635.3366	24.22	-0.12	2	105	0	100
397653.3634	5315634.8935	11.41	-0.05	397653.543	5315634.9695	19.81	-0.16	397653.7594	5315635.0611	23.86	-0.14	2	105	0	100
397652.7201	5315634.6791	11.07	-0.01	397652.9046	5315634.7402	18.36	-0.16	397653.127	5315634.8138	23.46	-0.12	2	105	0	100
397652.2232	5315634.6158	13.22	-0.03	397652.4126	5315634.662	21.67	-0.18	397652.6409	5315634.7175	26.02	-0.12	2	105	0	100
397651.7281	5315634.4953	13.43	-0.02	397651.9176	5315634.5414	21.58	-0.18	397652.1459	5315634.597	25.31	-0.14	2	105	0	100
397651.2328	5315634.3477	11.52	-0.02	397651.4203	5315634.401	19.27	-0.18	397651.6462	5315634.4652	24.19	-0.1	2	105	0	100
397650.5303	5315634.0918	13.04	-0.02	397650.7157	5315634.1523	21.05	-0.18	397650.9391	5315634.2251	26.02	-0.1	2	105	0	100
397649.8278	5315633.8721	10.69	-0.05	397650.014	5315633.9301	20.98	-0.16	397650.2383	5315634.0	25.84	-0.13	2	105	0	100
397649.3218	5315633.7307	12.7	-0.02	397649.5087	5315633.7863	21.39	-0.16	397649.7339	5315633.8533	25.24	-0.1	2	105	0	100
397648.8158	5315633.5801	14.23	-0.05	397649.0027	5315633.6357	22.21	-0.19	397649.228	5315633.7027	25.78	-0.1	2	105	0	100
397648.3114	5315633.3981	13.61	-0.06	397648.4955	5315633.4619	21.73	-0.18	397648.7173	5315633.5388	24.73	-0.12	2	105	0	100
397647.5566	5315633.0661	10.86	-0.01	397647.7378	5315633.1381	18.18	-0.14	397647.9562	5315633.2249	23.47	-0.07	2	105	0	100
397646.8004	5315632.7648	11.6	-0.02	397646.9815	5315632.837	18.93	-0.16	397647.1998	5315632.924	24.12	-0.08	2	105	0	100
